Type,Part Number,Brand,Model,Rank,Benchmark,Samples,URL
USB,LJDS25-64GABNL,Lexar,JumpDrive S25 USB 3.0 64GB,188,22,1067,https://usb.userbenchmark.com/Lexar-JumpDrive-S25-USB-30-64GB/Rating/3531
USB,LJDS25-64GABEU,Lexar,JumpDrive S25 USB 3.0 64GB,188,22,1067,https://usb.userbenchmark.com/Lexar-JumpDrive-S25-USB-30-64GB/Rating/3531
USB,DTU30G2/64GB,Kingston,DataTraveler Ultimate USB 3.0 64GB,189,21.9,19,https://usb.userbenchmark.com/SpeedTest/2101/Kingston-DT-Ultimate-G2
USB,,Fantom,External HDD 1.5TB,190,21.9,17,https://usb.userbenchmark.com/SpeedTest/12404/Fantom-External-HDD
USB,,,HGST 500GB,191,21.8,244,https://usb.userbenchmark.com/SpeedTest/4568/HGST
USB,,Seagate,Backup+ BK 1.5TB,192,21.8,76,https://usb.userbenchmark.com/SpeedTest/6263/Seagate-Backup--BK
USB,SDCZ73-016G-G46,SanDisk,Ultra Flair USB 3.0 16GB,193,21.7,2791,https://usb.userbenchmark.com/SpeedTest/42837/SanDisk-Ultra-USB-30
USB,9000146,Lacie,RuggedKey USB 3.0 16GB,194,21.7,17,https://usb.userbenchmark.com/Lacie-RuggedKey-USB-30-16GB/Rating/1345
USB,,WD,My Passport Essential USB 3.0 1TB,195,21.7,1324,https://usb.userbenchmark.com/SpeedTest/1508/WD-My-Passport-0730
USB,,Seagate,FreeAgent GoFlex 1.5TB,196,21.6,406,https://usb.userbenchmark.com/SpeedTest/5406/Seagate-FreeAgent-GoFlex
USB,,Seagate,USB 3.0 Cable 1.5TB,197,21.1,128,https://usb.userbenchmark.com/SpeedTest/10623/Seagate-USB-30-Cable
USB,SDCZ43-016G-G46,SanDisk,Ultra Fit USB 3.0 16GB,198,21,4068,https://usb.userbenchmark.com/SanDisk-Ultra-Fit-USB-30-16GB/Rating/2694
USB,AUV128-64G-RBE,Adata,DashDrive UV128 USB 3.0 64GB,199,20.9,347,https://usb.userbenchmark.com/SpeedTest/3052/ADATA-USB-Flash-Drive
USB,,Kingston,DataTraveler 3.0 32GB,200,20.8,21,https://usb.userbenchmark.com/SpeedTest/2312/Kingston-DataTraveler-30
USB,LJDS23-64GABEU,Lexar,JumpDrive S23 USB 3.0 64GB,201,20.8,202,https://usb.userbenchmark.com/Lexar-JumpDrive-S23-USB-30-64GB/Rating/1571
USB,CMFVYGT3A-16GB,Corsair,Flash Voyager GT USB 3.0 16GB,202,20.6,67,https://usb.userbenchmark.com/Corsair-Flash-Voyager-GT-USB-30-16GB/Rating/1272
USB,,PNY,USB 3.0 FD 32GB,203,20.4,186,https://usb.userbenchmark.com/SpeedTest/4970/PNY-USB-30-FD
USB,,HitachiG,ST 500GB,204,20.4,198,https://usb.userbenchmark.com/SpeedTest/2152/HitachiG-ST
USB,CMFVY3S-32GB,Corsair,Flash Voyager USB 3.0 32GB,205,20.4,185,https://usb.userbenchmark.com/SpeedTest/5153/Corsair-Voyager-30
USB,,Seagate,Portable 1.5TB,206,20.2,138,https://usb.userbenchmark.com/SpeedTest/3291/Seagate-Portable
USB,,MUSHKIN,MKNUFDAM32GB 32GB,207,20.2,29,https://usb.userbenchmark.com/SpeedTest/6798/MUSHKIN-MKNUFDAM32GB
USB,,WD,My Passport Essential USB 3.0 500GB,208,20.2,1459,https://usb.userbenchmark.com/SpeedTest/2140/WD-My-Passport-0730
USB,LJDS25-32GABNL,Lexar,JumpDrive S25 USB 3.0 32GB,209,20,1857,https://usb.userbenchmark.com/Lexar-JumpDrive-S25-USB-30-32GB/Rating/3530
USB,LJDS25-32GABEU,Lexar,JumpDrive S25 USB 3.0 32GB,209,20,1857,https://usb.userbenchmark.com/Lexar-JumpDrive-S25-USB-30-32GB/Rating/3530
USB,LJDS23-32GABEU,Lexar,JumpDrive S23 USB 3.0 32GB,210,20,376,https://usb.userbenchmark.com/Lexar-JumpDrive-S23-USB-30-32GB/Rating/1572
USB,CMFVV3-32GB,Corsair,Flash Voyager Vega USB 3.0 32GB,211,19.9,87,https://usb.userbenchmark.com/SpeedTest/16103/Corsair-Voyager-VEGA
USB,AS107-32G-RBL,Adata,S107 USB 3.0 32GB,212,19.7,84,https://usb.userbenchmark.com/SpeedTest/5164/ADATA-USB-Flash-Drive
USB,AS102P-32G-RGY,Adata,DashDrive Elite S102 Pro USB 3.0 32GB,213,19.5,906,https://usb.userbenchmark.com/Adata-DashDrive-Elite-S102-Pro-USB-30-32GB/Rating/1612
USB,PSF32GXPUSB,Patriot,Supersonic Xpress USB 3.0 32GB,214,19.5,171,https://usb.userbenchmark.com/SpeedTest/2711/Patriot-Memory
USB,,TS-RDF5,SD Transcend 32GB,215,19.5,577,https://usb.userbenchmark.com/SpeedTest/1141/TS-RDF5-SD--Transcend
USB,,Hitachi,HTS543225L9A300 250GB,216,19.4,5,https://usb.userbenchmark.com/SpeedTest/7573/Hitachi-HTS543225L9A300
USB,,FCR-HS3,-0 16GB,217,19.3,27,https://usb.userbenchmark.com/SpeedTest/7021/FCR-HS3--------0
USB,,WD,My Passport Essential USB 3.0 320GB,218,19.2,134,https://usb.userbenchmark.com/SpeedTest/7249/WD-My-Passport-0730
USB,49806,Verbatim,Store n Go V3 Max USB 3.0 32GB,219,19.2,44,https://usb.userbenchmark.com/Verbatim-Store-n-Go-V3-Max-USB-30-32GB/Rating/1573
USB,,TOSHIBA,MK5075GSX 500GB,220,19.1,106,https://usb.userbenchmark.com/SpeedTest/2025/TOSHIBA-MK5075GSX
USB,,Seagate,FreeAgent GoFlex 1TB,221,19,1733,https://usb.userbenchmark.com/SpeedTest/4081/Seagate-FreeAgent-GoFlex
USB,,Lexar,JumpDrive 16GB,222,18.9,101,https://usb.userbenchmark.com/SpeedTest/2182/Lexar-JumpDrive
USB,,Corsair,Slider 3.0 64GB,223,18.8,200,https://usb.userbenchmark.com/SpeedTest/4333/Corsair-Slider-30
USB,CMFSV3-32GB,Corsair,Flash Survivor USB 3.0 32GB,224,18.8,132,https://usb.userbenchmark.com/SpeedTest/3907/Corsair-Survivor-30
USB,DTR30/32GB,Kingston,DataTraveler R3.0 USB 3.0 32GB,225,18.7,204,https://usb.userbenchmark.com/Kingston-DataTraveler-R30-USB-30-32GB/Rating/1577
USB,,Leef,Supra 32GB,226,18.5,5,https://usb.userbenchmark.com/SpeedTest/5926/Leef-Supra
USB,,JetFlash,Transcend 64GB,227,18.4,1553,https://usb.userbenchmark.com/SpeedTest/2878/JetFlash-Transcend-64GB
USB,,WD,My Book 500GB,228,18.3,2036,https://usb.userbenchmark.com/SpeedTest/1601/WD-5000AAV-External
USB,LJDS25-16GABNL,Lexar,JumpDrive S25 USB 3.0 16GB,229,18.2,1109,https://usb.userbenchmark.com/Lexar-JumpDrive-S25-USB-30-16GB/Rating/3529
USB,LJDS25-16GABEU,Lexar,JumpDrive S25 USB 3.0 16GB,229,18.2,1109,https://usb.userbenchmark.com/Lexar-JumpDrive-S25-USB-30-16GB/Rating/3529
USB,,WD,My Book 1TB,230,18.2,4256,https://usb.userbenchmark.com/SpeedTest/3236/WD-10EAVS-External
USB,,STECH,Simple Drive 500GB,231,18.1,32,https://usb.userbenchmark.com/SpeedTest/4961/STECH-Simple-Drive
USB,,WD,My Book 2TB,232,18.1,214,https://usb.userbenchmark.com/SpeedTest/3665/WD-My-Book
USB,,Samsung,G3 Station 2TB,233,18.1,243,https://usb.userbenchmark.com/SpeedTest/6390/Samsung-G3-Station
USB,,WD,My Book 640GB,234,17.9,543,https://usb.userbenchmark.com/SpeedTest/8636/WD-6400AAC-External
USB,,Samsung,G2 Portable 400GB,235,17.9,16,https://usb.userbenchmark.com/SpeedTest/3553/Samsung-G2-Portable
USB,,WD,5000AAV External 500GB,236,17.9,211,https://usb.userbenchmark.com/SpeedTest/9377/WD-5000AAV-External
USB,,Lexar,SD USB_3_0 Read 16GB,237,17.9,39,https://usb.userbenchmark.com/SpeedTest/6659/Lexar-SD--USB-3-0-Read
USB,,MICRONET,FANTOM DRIVE 2TB,238,17.8,135,https://usb.userbenchmark.com/SpeedTest/4927/MICRONET-FANTOM-DRIVE
USB,,TOSHIBA,TransMemory-Mx 64GB,239,17.8,149,https://usb.userbenchmark.com/SpeedTest/5913/TOSHIBA-TransMemory-Mx
USB,,TOSHIBA,USB DRV 14GB,240,17.8,9,https://usb.userbenchmark.com/SpeedTest/9342/TOSHIBA-TOSHIBA-USB-DRV
USB,,WD,5000AAK External 500GB,241,17.7,71,https://usb.userbenchmark.com/SpeedTest/3775/WD-5000AAK-External
USB,,FUJITSU,MJA2500BH G2 500GB,242,17.7,4,https://usb.userbenchmark.com/SpeedTest/2841/FUJITSU-MJA2500BH-G2
USB,,Corsair,Survivor 3.0 16GB,243,17.6,68,https://usb.userbenchmark.com/SpeedTest/4762/Corsair-Survivor-30
USB,,WD,My Book 750GB,244,17.6,187,https://usb.userbenchmark.com/SpeedTest/8123/WD-7500AAC-External
USB,,WD,3200AAC External 320GB,245,17.6,13,https://usb.userbenchmark.com/SpeedTest/4012/WD-3200AAC-External
USB,,Seagate,FreeAgent GoFlex 500GB,246,17.5,1778,https://usb.userbenchmark.com/SpeedTest/1147/Seagate-FreeAgent-GoFlex
USB,,WD,Elements 1.5TB,247,17.5,2330,https://usb.userbenchmark.com/SpeedTest/1906/WD-Ext-HDD-1021
USB,,Kingston,SNA-DC/U 500GB,248,17.5,443,https://usb.userbenchmark.com/SpeedTest/1256/Kingston-SNA-DCU
USB,INFD16GBNEONOR3.0,Integral,Neon USB 3.0 16GB,249,17.5,366,https://usb.userbenchmark.com/Integral-Neon-USB-30-16GB/Rating/1484
USB,,WD,My Book 320GB,250,17.4,199,https://usb.userbenchmark.com/SpeedTest/7412/WD-3200AAV-External
USB,,WD,10EACS External 1TB,251,17.3,209,https://usb.userbenchmark.com/SpeedTest/10194/WD-10EACS-External
USB,,Seagate,Desktop 500GB,252,17.3,954,https://usb.userbenchmark.com/SpeedTest/4085/Seagate-Desktop
USB,,Hammer,Morespace 1TB,253,17.3,26,https://usb.userbenchmark.com/SpeedTest/3796/Hammer-Morespace
USB,,WD,5000AAJ External 500GB,254,17.1,105,https://usb.userbenchmark.com/SpeedTest/9524/WD-5000AAJ-External
USB,AN005P-16G-CGY,Adata,Nobility N005 Pro USB 3.0 16GB,255,17.1,25,https://usb.userbenchmark.com/Adata-Nobility-N005-Pro-USB-30-16GB/Rating/1274
USB,CMFVY3S-16GB,Corsair,Flash Voyager USB 3.0 16GB,256,17,211,https://usb.userbenchmark.com/Corsair-Flash-Voyager-USB-30-16GB/Rating/1269
USB,,WD,15EARS External 1.5TB,257,17,127,https://usb.userbenchmark.com/SpeedTest/4158/WD-15EARS-External
USB,,Seagate,FreeAgent 500GB,258,17,401,https://usb.userbenchmark.com/SpeedTest/8181/Seagate-FreeAgent
USB,AS102P-16G-RGY,Adata,S102 Pro USB 3.0 16GB,259,17,914,https://usb.userbenchmark.com/Adata-S102-Pro-USB-30-16GB/Rating/1346
USB,,WD,10EADS External 1TB,260,16.9,1464,https://usb.userbenchmark.com/SpeedTest/2848/WD-10EADS-External
USB,,WD,My Book Essentials 2TB,261,16.9,824,https://usb.userbenchmark.com/SpeedTest/4485/WD-My-Book-1110
USB,,PI-239,USB 2.0 Drive 1TB,262,16.9,398,https://usb.userbenchmark.com/SpeedTest/3684/PI-239-USB-20-Drive
USB,,WD,10EARS External 1TB,263,16.9,57,https://usb.userbenchmark.com/SpeedTest/7047/WD-10EARS-External
USB,AUV128-32G-RBE,Adata,DashDrive UV128 USB 3.0 32GB,264,16.9,1053,https://usb.userbenchmark.com/Adata-DashDrive-UV128-USB-30-32GB/Rating/1581
USB,,WD,1600BEV External 160GB,265,16.8,211,https://usb.userbenchmark.com/SpeedTest/6588/WD-1600BEV-External
USB,,Samsung,S2 Portable 500GB,266,16.7,1307,https://usb.userbenchmark.com/SpeedTest/4989/Samsung-S2-Portable
USB,,Seagate,FreeAgent XTreme 1.5TB,267,16.7,63,https://usb.userbenchmark.com/SpeedTest/4363/Seagate-FreeAgent-XTreme
USB,,Maxtor,OneTouch 500GB,268,16.7,445,https://usb.userbenchmark.com/SpeedTest/4159/Maxtor-OneTouch
USB,,Seagate,Desktop 1TB,269,16.6,2348,https://usb.userbenchmark.com/SpeedTest/1345/Seagate-Desktop
USB,,Samsung,G3 Station 1TB,270,16.6,229,https://usb.userbenchmark.com/SpeedTest/5021/Samsung-G3-Station
USB,,Samsung,STORY Station 1TB,271,16.5,331,https://usb.userbenchmark.com/SpeedTest/8847/Samsung-STORY-Station
USB,,Sony,Storage Media 32GB,272,16.5,148,https://usb.userbenchmark.com/SpeedTest/1992/Sony-Storage-Media
USB,49172,Verbatim,Store n Go V3 USB 3.0 16GB,273,16.5,986,https://usb.userbenchmark.com/Verbatim-Store-n-Go-V3-USB-30-16GB/Rating/1347
USB,,Samsung,G2 Portable 500GB,274,16.5,446,https://usb.userbenchmark.com/SpeedTest/4274/Samsung-G2-Portable
USB,,WD,2500BMV External 250GB,275,16.5,278,https://usb.userbenchmark.com/SpeedTest/4646/WD-2500BMV-External
USB,,TOSHIBA,USB 3.5"-HDD 1TB,276,16.4,386,https://usb.userbenchmark.com/SpeedTest/6612/TOSHIBA-USB-35--HDD
USB,,,FV-U35 1TB,277,16.4,43,https://usb.userbenchmark.com/SpeedTest/4300/FV-U35
USB,,WD,5000BMV External 500GB,278,16.4,270,https://usb.userbenchmark.com/SpeedTest/1281/WD-5000BMV-External
USB,,WD,5000AAD External 500GB,279,16.3,136,https://usb.userbenchmark.com/SpeedTest/3176/WD-5000AAD-External
USB,,WD,3200BMV External 320GB,280,16.3,433,https://usb.userbenchmark.com/SpeedTest/5495/WD-3200BMV-External
USB,DTE30/16GB,Kingston,DataTraveler Elite USB 3.0 16GB,281,16.3,83,https://usb.userbenchmark.com/Kingston-DataTraveler-Elite-USB-30-16GB/Rating/1293
USB,,WD,My Book Elite 2TB,282,16.3,164,https://usb.userbenchmark.com/SpeedTest/1251/WD-My-Book-1111
USB,,Samsung,S2 Portable 1TB,283,16.3,771,https://usb.userbenchmark.com/SpeedTest/3753/Samsung-S2-Portable
USB,,Corsair,Slider 3.0 32GB,284,16.3,318,https://usb.userbenchmark.com/SpeedTest/3644/Corsair-Slider-30
USB,,WD,6400AAK External 640GB,285,16.3,85,https://usb.userbenchmark.com/SpeedTest/2532/WD-6400AAK-External
USB,CMFSV3-16GB,Corsair,Flash Survivor USB 3.0 16GB,286,16.3,68,https://usb.userbenchmark.com/Corsair-Flash-Survivor-USB-30-16GB/Rating/1277
USB,,Seagate,USB 2.0 Cable 500GB,287,16.2,80,https://usb.userbenchmark.com/SpeedTest/6667/Seagate-USB-20-Cable
USB,49173,Verbatim,Store n Go V3 USB 3.0 32GB,288,16.1,824,https://usb.userbenchmark.com/Verbatim-Store-n-Go-V3-USB-30-32GB/Rating/1471
USB,,BUFFALO,HD-PXU2 499GB,289,16.1,22,https://usb.userbenchmark.com/SpeedTest/8186/BUFFALO-HD-PXU2
USB,,HP,External HDD 999GB,290,16.1,544,https://usb.userbenchmark.com/SpeedTest/2612/HP-External-HDD
USB,,Samsung,STORY Station 1.5TB,291,16.1,529,https://usb.userbenchmark.com/SpeedTest/3139/Samsung-STORY-Station
USB,,WD,My Book Essentials 1.5TB,292,16.1,585,https://usb.userbenchmark.com/SpeedTest/4848/WD-My-Book-1110
USB,LJDS23-16GABEU,Lexar,JumpDrive S23 USB 3.0 16GB,293,16.1,294,https://usb.userbenchmark.com/Lexar-JumpDrive-S23-USB-30-16GB/Rating/1549
USB,,Samsung,S2 Portable 320GB,294,16.1,472,https://usb.userbenchmark.com/SpeedTest/7054/Samsung-S2-Portable
USB,,WD,My Book Essentials 1TB,295,16,1938,https://usb.userbenchmark.com/SpeedTest/2793/WD-My-Book-1110
USB,,WD,5000AAJB Externa 500GB,296,16,20,https://usb.userbenchmark.com/SpeedTest/2703/WD-5000AAJB-Externa
USB,,Maxtor,Basics Desktop 500GB,297,16,233,https://usb.userbenchmark.com/SpeedTest/5421/Maxtor-Basics-Desktop
USB,,WD,1600BEVExternal 160GB,298,16,101,https://usb.userbenchmark.com/SpeedTest/3232/WD-1600BEVExternal
USB,AUV150-32G-RRD,Adata,DashDrive UV150 USB 3.0 32GB,299,15.9,624,https://usb.userbenchmark.com/Adata-DashDrive-UV150-USB-30-32GB/Rating/1880
USB,,Seagate,FreeAgent Pro 500GB,300,15.9,31,https://usb.userbenchmark.com/SpeedTest/4188/Seagate-FreeAgent-Pro
USB,,Samsung,S2 Portable 640GB,301,15.9,405,https://usb.userbenchmark.com/SpeedTest/4055/Samsung-S2-Portable
USB,,Packard,Bell Carbon 1TB,302,15.9,227,https://usb.userbenchmark.com/SpeedTest/2124/Packard-Bell-Carbon
USB,,A-DATA,HDD CH91 320GB,303,15.9,12,https://usb.userbenchmark.com/SpeedTest/4535/A-DATA-HDD-CH91
USB,,Maxtor,Basics Desktop 1TB,304,15.9,234,https://usb.userbenchmark.com/SpeedTest/3444/Maxtor-Basics-Desktop
USB,DT100G3/64GB,Kingston,DataTraveler 100 G3 USB 3.0 64GB,305,15.9,5586,https://usb.userbenchmark.com/SpeedTest/1742/Kingston-DataTraveler-30
USB,,Toshiba,StorE HDD 1.5TB,306,15.8,63,https://usb.userbenchmark.com/SpeedTest/9515/Toshiba-StorE-HDD
USB,,WD,My Book Elite 1TB,307,15.8,391,https://usb.userbenchmark.com/SpeedTest/4963/WD-My-Book-1111
USB,,Kingston,DataTraveler 3.0 126GB,308,15.6,223,https://usb.userbenchmark.com/SpeedTest/8363/Kingston-DataTraveler-30
USB,,BUFFALO,HD-PCU2 500GB,309,15.6,230,https://usb.userbenchmark.com/SpeedTest/3877/BUFFALO-HD-PCU2
USB,,Toshiba,External USB HDD 500GB,310,15.6,312,https://usb.userbenchmark.com/SpeedTest/2565/Toshiba-External-USB-HDD
USB,,Maxtor,OneTouch 750GB,311,15.5,181,https://usb.userbenchmark.com/SpeedTest/2359/Maxtor-OneTouch
USB,,TOSHIBA,MSFT NORB 8GB,312,15.5,16,https://usb.userbenchmark.com/SpeedTest/11462/TOSHIBA-MSFT-NORB
USB,49174,Verbatim,Store n Go V3 USB 3.0 64GB,313,15.4,376,https://usb.userbenchmark.com/Verbatim-Store-n-Go-V3-USB-30-64GB/Rating/1472
USB,,Hitachi,HTS545050B9A300 500GB,314,15.4,208,https://usb.userbenchmark.com/SpeedTest/8344/Hitachi-HTS545050B9A300
USB,,FCR-HS3,-1 16GB,315,15.3,52,https://usb.userbenchmark.com/SpeedTest/10799/FCR-HS3--------1
USB,,WD,15EADS External 1.5TB,316,15.3,753,https://usb.userbenchmark.com/SpeedTest/3490/WD-15EADS-External
USB,BUSLPD3016R,Busbi,Bolt USB 3.0 16GB,317,15.3,1,https://usb.userbenchmark.com/Busbi-Bolt-USB-30-16GB/Rating/1341
USB,,WD,My Passport Essential 320GB,318,15.3,405,https://usb.userbenchmark.com/SpeedTest/6315/WD-My-Passport-070A
USB,,Seagate,FreeAgent GoFlex 250GB,319,15.2,110,https://usb.userbenchmark.com/SpeedTest/12253/Seagate-FreeAgent-GoFlex
USB,,Apacer,AC601 320GB,320,15.2,18,https://usb.userbenchmark.com/SpeedTest/12069/Apacer-AC601
USB,,BUFFALO,HD-PCU2 1TB,321,15.2,155,https://usb.userbenchmark.com/SpeedTest/1252/BUFFALO-HD-PCU2
USB,,Samsung,G2 Portable 640GB,322,15.2,261,https://usb.userbenchmark.com/SpeedTest/3669/Samsung-G2-Portable
USB,,Seagate,Portable 250GB,323,15.2,402,https://usb.userbenchmark.com/SpeedTest/6649/Seagate-Portable
USB,AS102-16G-RGY,Adata,S102 USB 3.0 16GB,324,15.1,139,https://usb.userbenchmark.com/SpeedTest/2953/ADATA-USB-Flash-Drive
USB,,IT-CEO,USB2.0SATADevice 500GB,325,15.1,57,https://usb.userbenchmark.com/SpeedTest/12490/IT-CEO-USB20SATADevice
USB,ST3U16EDB,Super Talent,Express DUO USB 3.0 16GB,326,15,15,https://usb.userbenchmark.com/Super-Talent-Express-DUO-USB-30-16GB/Rating/39
USB,,Seagate,Desktop 1.5TB,327,15,284,https://usb.userbenchmark.com/SpeedTest/3941/Seagate-Desktop
USB,MKNUFDVT16GB,Mushkin,Ventura USB 3.0 16GB,328,15,8,https://usb.userbenchmark.com/Mushkin-Ventura-USB-30-16GB/Rating/1296
USB,,Kingston,DT microDuo 3.0 16GB,329,15,592,https://usb.userbenchmark.com/SpeedTest/12572/Kingston-DT-microDuo-30
USB,DT100G3/32GB,Kingston,DataTraveler 100 G3 USB 3.0 32GB,330,15,13278,https://usb.userbenchmark.com/SpeedTest/1510/Kingston-DataTraveler-30
USB,,Maxtor,Basics Portable 250GB,331,15,59,https://usb.userbenchmark.com/SpeedTest/10334/Maxtor-Basics-Portable
USB,,PHD,2.0 Silicon-Power DB 500GB,332,15,16,https://usb.userbenchmark.com/SpeedTest/9923/PHD-20-Silicon-Power-DB
USB,,WD,My Passport 071A 1TB,333,14.9,310,https://usb.userbenchmark.com/SpeedTest/6503/WD-My-Passport-071A
USB,,WD,My Passport Elite 500GB,334,14.9,179,https://usb.userbenchmark.com/SpeedTest/5158/WD-My-Passport-070B
USB,PSF16GXPUSB,Patriot,Supersonic Xpress USB 3.0 16GB,335,14.9,56,https://usb.userbenchmark.com/Patriot-Supersonic-Xpress-USB-30-16GB/Rating/1273
USB,,Corsair,Voyager Mini 3.0 16GB,336,14.9,119,https://usb.userbenchmark.com/SpeedTest/5329/Corsair-Voyager-Mini-30
USB,,,SecureLock 64GB,337,14.9,7,https://usb.userbenchmark.com/SpeedTest/8002/SecureLock
USB,,WD,1200BEA External 120GB,338,14.9,27,https://usb.userbenchmark.com/SpeedTest/10946/WD-1200BEA-External
USB,,SAMSUNG,HD501LJ 500GB,339,14.8,61,https://usb.userbenchmark.com/SpeedTest/4007/SAMSUNG-HD501LJ
USB,,ADATA,HDD CH94 500GB,340,14.8,153,https://usb.userbenchmark.com/SpeedTest/6060/ADATA-HDD-CH94
USB,,JetFlash,Transcend 32GB,341,14.8,4776,https://usb.userbenchmark.com/SpeedTest/1255/JetFlash-Transcend-32GB
USB,,SPCC,PHD 320GB,342,14.7,30,https://usb.userbenchmark.com/SpeedTest/6173/SPCC-PHD
USB,,Seagate,FreeAgent Go 500GB,343,14.7,1056,https://usb.userbenchmark.com/SpeedTest/1786/Seagate-FreeAgent-Go
USB,,WD,My Passport 071A 250GB,344,14.7,71,https://usb.userbenchmark.com/SpeedTest/5046/WD-My-Passport-071A
USB,LJDS23-8GABEU,Lexar,JumpDrive S23 USB 3.0 8GB,345,14.7,67,https://usb.userbenchmark.com/SpeedTest/1499/Lexar-USB-Flash-Drive
USB,,Seagate,FreeAgentDesktop 500GB,346,14.7,768,https://usb.userbenchmark.com/SpeedTest/1269/Seagate-FreeAgentDesktop
USB,,Seagate,FreeAgent 2TB,347,14.7,164,https://usb.userbenchmark.com/SpeedTest/9303/Seagate-FreeAgent
USB,,WDC,WD16 00BEVS-60RST0 160GB,348,14.5,14,https://usb.userbenchmark.com/SpeedTest/10026/WDC-WD16-00BEVS-60RST0
USB,,TOSHIBA,TransMemory-Mx 32GB,349,14.5,331,https://usb.userbenchmark.com/SpeedTest/2142/TOSHIBA-TransMemory-Mx
USB,,Seagate,Portable 320GB,350,14.5,374,https://usb.userbenchmark.com/SpeedTest/4645/Seagate-Portable
USB,AUV128-16G-RBE,Adata,DashDrive UV128 USB 3.0 16GB,351,14.5,1184,https://usb.userbenchmark.com/SpeedTest/1986/ADATA-USB-Flash-Drive
USB,,Corsair,Slider 3.0 16GB,352,14.5,148,https://usb.userbenchmark.com/SpeedTest/1196/Corsair-Slider-30
USB,,WD,My Passport Essential 500GB,353,14.3,665,https://usb.userbenchmark.com/SpeedTest/3986/WD-My-Passport-070A
USB,,Seagate,FreeAgent XTreme 2TB,354,14.3,27,https://usb.userbenchmark.com/SpeedTest/6547/Seagate-FreeAgent-XTreme
USB,,WD,My Passport 071A 500GB,355,14.2,548,https://usb.userbenchmark.com/SpeedTest/1488/WD-My-Passport-071A
USB,,Seagate,FreeAgentDesktop 320GB,356,14.2,184,https://usb.userbenchmark.com/SpeedTest/3261/Seagate-FreeAgentDesktop
USB,,Seagate,FreeAgent Go 320GB,357,14.2,679,https://usb.userbenchmark.com/SpeedTest/7077/Seagate-FreeAgent-Go
USB,,hp,x705w 16GB,358,14.1,102,https://usb.userbenchmark.com/SpeedTest/6023/hp-x705w
USB,,Seagate,FreeAgentDesktop 250GB,359,14,355,https://usb.userbenchmark.com/SpeedTest/3122/Seagate-FreeAgentDesktop
USB,,Seagate,FA GoFlex Desk 1.5TB,360,13.9,385,https://usb.userbenchmark.com/SpeedTest/6129/Seagate-FA-GoFlex-Desk
USB,USM8GQ,Sony,Micro Vault Mach USB 3.0 8GB,361,13.9,46,https://usb.userbenchmark.com/SpeedTest/3001/Sony-Storage-Media
USB,49171,Verbatim,Store n Go V3 USB 3.0 8GB,362,13.9,322,https://usb.userbenchmark.com/SpeedTest/1152/Verbatim-STORE-N-GO
USB,,WD,5000AAKB Externa 500GB,363,13.8,68,https://usb.userbenchmark.com/SpeedTest/11686/WD-5000AAKB-Externa
USB,,Seagate,Desktop 2TB,364,13.7,1582,https://usb.userbenchmark.com/SpeedTest/3622/Seagate-Desktop
USB,,Toshiba,StorE HDD 500GB,365,13.7,196,https://usb.userbenchmark.com/SpeedTest/8768/Toshiba-StorE-HDD
USB,,WD,1600BEA External 160GB,366,13.7,39,https://usb.userbenchmark.com/SpeedTest/12871/WD-1600BEA-External
USB,SP064GBUF3B10V1B,Silicon,Power Blaze B10 USB 3.0 64GB,367,13.7,5,https://usb.userbenchmark.com/SpeedTest/4677/UFD-30-Silicon-Power64G
USB,,Maxtor,3200 320GB,368,13.7,177,https://usb.userbenchmark.com/SpeedTest/5999/Maxtor-3200
USB,LJDS73-64GABEU,Lexar,JumpDrive S73 USB 3.0 64GB,369,13.6,197,https://usb.userbenchmark.com/Lexar-JumpDrive-S73-USB-30-64GB/Rating/1474
USB,00108025,Hama,Probo USB 3.0 16GB,370,13.6,13,https://usb.userbenchmark.com/Hama-Probo-USB-30-16GB/Rating/1294
USB,LJDS73-32GABEU,Lexar,JumpDrive S73 USB 3.0 32GB,371,13.5,366,https://usb.userbenchmark.com/Lexar-JumpDrive-S73-USB-30-32GB/Rating/1473
USB,,Linux,File-Stor Gadget 1TB,372,13.5,14,https://usb.userbenchmark.com/SpeedTest/8188/Linux-File-Stor-Gadget
USB,,Corsair,Voyager GT 3.0 16GB,373,13.5,52,https://usb.userbenchmark.com/SpeedTest/2616/Corsair-Voyager-GT-30
USB,,Seagate,Portable 1.5TB,374,13.3,92,https://usb.userbenchmark.com/SpeedTest/10698/Seagate-Portable
USB,,TrekStor,DS pocket light 500GB,375,13.3,54,https://usb.userbenchmark.com/SpeedTest/6291/TrekStor-DS-pocket-light
USB,,Toshiba,StorE HDD 1TB,376,13.2,131,https://usb.userbenchmark.com/SpeedTest/5210/Toshiba-StorE-HDD
USB,AUV150-16G-RRD,Adata,DashDrive UV150 USB 3.0 16GB,377,13.2,649,https://usb.userbenchmark.com/Adata-DashDrive-UV150-USB-30-16GB/Rating/1879
USB,DT100G3/16GB,Kingston,DataTraveler 100 G3 USB 3.0 16GB,378,13.1,18684,https://usb.userbenchmark.com/Kingston-DataTraveler-100-G3-USB-30-16GB/Rating/1521
USB,,TOSHIBA,TransMemory-Mx 16GB,379,13,271,https://usb.userbenchmark.com/SpeedTest/6641/TOSHIBA-TransMemory-Mx
