Type,Part Number,Brand,Model,Rank,Benchmark,Samples,URL
HDD,WD121KRYZ,WD,Gold 12TB (2017),1,116,198,https://hdd.userbenchmark.com/SpeedTest/391336/WDC-WD121KRYZ-01
HDD,WD101KRYZ,WD,Gold 10TB (2016),2,115,402,https://hdd.userbenchmark.com/SpeedTest/171115/WDC-WD101KRYZ-01JPDB0
HDD,WD60EFAX,WD,Red 6TB (2019),3,111,2,https://hdd.userbenchmark.com/SpeedTest/748440/WDC-WD60EFAX-68SHWN0
HDD,WD8003FRYZ,WD,Gold 8TB (256MB Cache 2017),4,109,206,https://hdd.userbenchmark.com/SpeedTest/388081/WDC-WD8003FRYZ-01JPDB1
HDD,WD6002FZWX,WD,Black 6TB (2016),5,103,2529,https://hdd.userbenchmark.com/WD-Black-6TB-2016/Rating/3927
HDD,WD6002FRYZ,WD,Gold 6TB (2016) ,6,103,589,https://hdd.userbenchmark.com/SpeedTest/167511/WDC-WD6002FRYZ-01WD5
HDD,WD6002FFWX,WD,Red Pro 6TB (2015),7,103,349,https://hdd.userbenchmark.com/SpeedTest/139230/WDC-WD6002FFWX-68TZ4N0
HDD,WD6001FZWX,WD,Black 6TB (2015),8,98.4,2434,https://hdd.userbenchmark.com/WD-Black-6TB-2015/Rating/3519
HDD,ST3000DM008,Seagate,Barracuda 3TB (2016),9,97.9,37311,https://hdd.userbenchmark.com/Seagate-Barracuda-3TB-2016/Rating/3898
HDD,WD8002FRYZ,WD,Gold 8TB (128MB Cache 2016),10,96.7,100,https://hdd.userbenchmark.com/SpeedTest/226349/WDC-WD8002FRYZ-01FF2B0
HDD,WD4004FZWX,WD,Black 4TB (2016),11,96.5,4422,https://hdd.userbenchmark.com/WD-Black-4TB-2016/Rating/3908
HDD,ST2000DM006,Seagate,Barracuda 2TB (2016),12,95.7,183511,https://hdd.userbenchmark.com/Seagate-Barracuda-2TB-2016/Rating/3897
HDD,WD100EFAX,WD,Red 10TB (2017),13,95.3,269,https://hdd.userbenchmark.com/SpeedTest/324807/WDC-WD100EFAX-68LHPN0
HDD,WD1000DHTZ,WD,VelociRaptor 1TB,14,94.3,3767,https://hdd.userbenchmark.com/WD-VelociRaptor-1TB/Rating/1389
HDD,ST1000DM010,Seagate,Barracuda 1TB (2016),15,94,200951,https://hdd.userbenchmark.com/Seagate-Barracuda-1TB-2016/Rating/3896
HDD,ST2000DM008,Seagate,Barracuda 2TB (2018),16,93.3,7439,https://hdd.userbenchmark.com/SpeedTest/466743/ST2000DM008-2FR102
HDD,WD5000BHTZ,WD,VelociRaptor 2.5" 500GB,17,93.3,160,https://hdd.userbenchmark.com/SpeedTest/11902/WDC-WD5000BHTZ-04JCPV1
HDD,ST3300657SS,Seagate,Cheetah 15K.7 SAS 300GB,18,93.1,532,https://hdd.userbenchmark.com/SpeedTest/9679/SEAGATE-ST3300657SS
HDD,WD4002FYYZ,WD,Gold 4TB (2016),19,93.1,1431,https://hdd.userbenchmark.com/SpeedTest/147091/WDC-WD4002FYYZ-01B7CB0
HDD,WD2005FBYZ,WD,Gold 2TB (2016),20,92.6,1287,https://hdd.userbenchmark.com/SpeedTest/206650/WDC-WD2005FBYZ-01YCBB1
HDD,0S03839,HGST,Deskstar NAS 6TB,21,92,450,https://hdd.userbenchmark.com/SpeedTest/22222/HGST-HDN726060ALE610
HDD,0F23267,HGST,Ultrastar He8 Helium 8TB,22,91.7,308,https://hdd.userbenchmark.com/SpeedTest/29773/HGST-HUH728080ALE600
HDD,0F23668,HGST,Ultrastar He8 Helium 8TB,22,91.7,308,https://hdd.userbenchmark.com/SpeedTest/29773/HGST-HUH728080ALE600
HDD,HUS156045VLS600,Hitachi,UltraStar 15K600 450GB,23,91.3,54,https://hdd.userbenchmark.com/SpeedTest/9674/HITACHI-HUS156045VLS600
HDD,WD5000HHTZ,WD,VelociRaptor 500GB,24,90.9,3687,https://hdd.userbenchmark.com/SpeedTest/1434/WDC-WD5000HHTZ-04N21V0
HDD,HDWE150XZSTA,Toshiba,X300 5TB,25,90.8,3289,https://hdd.userbenchmark.com/Toshiba-X300-5TB/Rating/3593
HDD,HDWE150EZSTA,Toshiba,X300 5TB,25,90.8,3289,https://hdd.userbenchmark.com/Toshiba-X300-5TB/Rating/3593
HDD,HDWD120XZSTA,Toshiba,P300 2TB,26,90.7,26624,https://hdd.userbenchmark.com/Toshiba-P300-2TB/Rating/3590
HDD,HDWD120EZSTA,Toshiba,P300 2TB,26,90.7,26624,https://hdd.userbenchmark.com/Toshiba-P300-2TB/Rating/3590
HDD,HDWD120UZSVA,Toshiba,P300 2TB,26,90.7,26624,https://hdd.userbenchmark.com/Toshiba-P300-2TB/Rating/3590
HDD,ST5000DM002,Seagate,Desktop HDD 5TB (2015),27,90.5,144,https://hdd.userbenchmark.com/SpeedTest/123827/ST5000DM002-1XY17X
HDD,WD5001FZWX,WD,Black 5TB (2015),28,90.1,3021,https://hdd.userbenchmark.com/WD-Black-5TB-2015/Rating/3907
HDD,ST2000DM001,Seagate,Barracuda 7200.14 2TB,29,90.1,337414,https://hdd.userbenchmark.com/Seagate-Barracuda-720014-2TB/Rating/1619
HDD,HDWD130XZSTA,Toshiba,P300 3TB,30,90,18092,https://hdd.userbenchmark.com/Toshiba-P300-3TB/Rating/3591
HDD,HDWD130EZSTA,Toshiba,P300 3TB,30,90,18092,https://hdd.userbenchmark.com/Toshiba-P300-3TB/Rating/3591
HDD,HDWD130UZSVA,Toshiba,P300 3TB,30,90,18092,https://hdd.userbenchmark.com/Toshiba-P300-3TB/Rating/3591
HDD,WD1005FBYZ,WD,Gold 1TB (2016),31,89.8,915,https://hdd.userbenchmark.com/SpeedTest/204853/WDC-WD1005FBYZ-01YCBB1
HDD,ST4000VN008,Seagate,IronWolf 4TB (2016),32,89.7,2432,https://hdd.userbenchmark.com/Seagate-IronWolf-4TB-2016/Rating/3906
HDD,ST3000DM001,Seagate,Barracuda 7200.14 3TB,33,89.7,103074,https://hdd.userbenchmark.com/Seagate-Barracuda-720014-3TB/Rating/1374
HDD,WD80EFAX,WD,Red 8TB (2017),34,89.5,912,https://hdd.userbenchmark.com/SpeedTest/314696/WDC-WD80EFAX-68LHPN0
HDD,ST4000VX007,Seagate,SkyHawk 4TB (2016),35,89.3,1206,https://hdd.userbenchmark.com/SpeedTest/215593/ST4000VX007-2DT166
HDD,ST3000VX000,Seagate,Video SV35.6 Series 3TB,36,89.2,2219,https://hdd.userbenchmark.com/SpeedTest/4903/ST3000VX000-9YW166
HDD,HDWE140XZSTA,Toshiba,X300 4TB,37,89.1,5175,https://hdd.userbenchmark.com/Toshiba-X300-4TB/Rating/3592
HDD,HDWE140EZSTA,Toshiba,X300 4TB,37,89.1,5175,https://hdd.userbenchmark.com/Toshiba-X300-4TB/Rating/3592
HDD,HDWE160XZSTA,Toshiba,X300 6TB,38,88.7,1343,https://hdd.userbenchmark.com/Toshiba-X300-6TB/Rating/3594
HDD,HDWE160EZSTA,Toshiba,X300 6TB,38,88.7,1343,https://hdd.userbenchmark.com/Toshiba-X300-6TB/Rating/3594
HDD,ST6000DM001,Seagate,Desktop HDD 6TB (2015),39,88.6,396,https://hdd.userbenchmark.com/SpeedTest/36984/ST6000DM001-1XY17Z
HDD,ST6000DX000,Seagate,Desktop HDD 6TB (2014),40,88.4,602,https://hdd.userbenchmark.com/SpeedTest/12188/ST6000DX000-1H217Z
HDD,WD2003FZEX,WD,Black 2TB (2013),41,87.9,41048,https://hdd.userbenchmark.com/WD-Black-2TB-2013/Rating/1821
HDD,WD2500HHTZ,WD,VelociRaptor 250GB,42,87.5,1315,https://hdd.userbenchmark.com/SpeedTest/139/WDC-WD2500HHTZ-04N21V0
HDD,ST1000VX000,Seagate,Video SV35.6 Series 1TB,43,87.2,6750,https://hdd.userbenchmark.com/SpeedTest/6250/ST1000VX-ST1000VX000-1CU1
HDD,HDWD110XZSTA,Toshiba,P300 1TB,44,86.6,58316,https://hdd.userbenchmark.com/Toshiba-P300-1TB/Rating/3589
HDD,HDWD110EZSTA,Toshiba,P300 1TB,44,86.6,58316,https://hdd.userbenchmark.com/Toshiba-P300-1TB/Rating/3589
HDD,HDWD110UZSVA,Toshiba,P300 1TB,44,86.6,58316,https://hdd.userbenchmark.com/Toshiba-P300-1TB/Rating/3589
HDD,ST2000VX000,Seagate,Video SV35.6 Series 2TB,45,86.6,5051,https://hdd.userbenchmark.com/Seagate-Video-SV356-Series-2TB/Rating/1816
HDD,PH3600U-1I72,Toshiba,MD04ACA600 6TB,46,86.5,178,https://hdd.userbenchmark.com/SpeedTest/35546/TOSHIBA-MD04ACA600
HDD,PH3500U-1I72,Toshiba,MD04ACA500 5TB,47,86.3,1561,https://hdd.userbenchmark.com/Toshiba-MD04ACA500-5TB/Rating/3526
HDD,0S03835,HGST,Deskstar NAS 5TB,48,86.3,294,https://hdd.userbenchmark.com/SpeedTest/36844/HGST-HDN726050ALE610
HDD,,Toshiba,DT01ACA200 2TB,49,86.3,119619,https://hdd.userbenchmark.com/Toshiba-DT01ACA200-2TB/Rating/2736
HDD,ST1000DM003,Seagate,Barracuda 7200.14 1TB,50,86.1,630802,https://hdd.userbenchmark.com/Seagate-Barracuda-720014-1TB/Rating/1849
HDD,WD3001FFSX,WD,Red Pro 3TB (2014),51,86.1,219,https://hdd.userbenchmark.com/SpeedTest/27132/WDC-WD3001FFSX-68JNUN0
HDD,ST2000DX002,Seagate,FireCuda SSHD 2TB (2016),52,86,41533,https://hdd.userbenchmark.com/Seagate-FireCuda-SSHD-2TB-2016/Rating/3903
HDD,ST2000DX001,Seagate,Desktop SSHD 2TB,53,85.8,35013,https://hdd.userbenchmark.com/Seagate-Desktop-SSHD-2TB/Rating/1783
HDD,STCL2000400,Seagate,Desktop SSHD 2TB,53,85.8,35013,https://hdd.userbenchmark.com/Seagate-Desktop-SSHD-2TB/Rating/1783
HDD,ST2000NC001,Seagate,Constellation CS 2TB,54,85.6,252,https://hdd.userbenchmark.com/SpeedTest/10959/ST2000NC001-1DY164
HDD,ST6000VX0023,Seagate,SkyHawk 6TB (2016),55,85.5,28,https://hdd.userbenchmark.com/SpeedTest/219872/ST6000VX0023-2EF110
HDD,ST3000NC002,Seagate,Constellation CS 3TB,56,85.5,260,https://hdd.userbenchmark.com/SpeedTest/5929/ST3000NC002-1DY166
HDD,,Toshiba,DT01ACA300 3TB,57,85.3,33001,https://hdd.userbenchmark.com/Toshiba-DT01ACA300-3TB/Rating/2735
HDD,ST3000VN007,Seagate,IronWolf 3TB (2016),58,84.4,638,https://hdd.userbenchmark.com/Seagate-IronWolf-3TB-2016/Rating/3905
HDD,WD1003FZEX,WD,Black 1TB (2013),59,84.3,93299,https://hdd.userbenchmark.com/WD-Black-1TB-2013/Rating/1822
HDD,ST500DM009,Seagate,Barracuda 500GB (2016),60,84.2,2839,https://hdd.userbenchmark.com/Seagate-Barracuda-500GB-2016/Rating/3909
HDD,ST1000DX001,Seagate,Desktop SSHD 1TB,61,83.9,47536,https://hdd.userbenchmark.com/Seagate-Desktop-SSHD-1TB/Rating/1784
HDD,ST2000NM0033,Seagate,Constellation ES.3 2TB,62,83.8,1466,https://hdd.userbenchmark.com/SpeedTest/12036/ST2000NM0033-9ZM175
HDD,ST1000NM0033,Seagate,Constellation ES.3 1TB,63,83.8,3628,https://hdd.userbenchmark.com/SpeedTest/7297/ST1000NM0033-9ZM173
HDD,WD4001FFSX,WD,Red Pro 4TB (2014),64,83.7,219,https://hdd.userbenchmark.com/WD-Red-Pro-4TB-2014/Rating/2664
HDD,ST2000VN004,Seagate,IronWolf 2TB (2016),65,83.7,989,https://hdd.userbenchmark.com/SpeedTest/245098/ST2000VN004-2E4164
HDD,ST3000VX010,Seagate,SkyHawk 3TB (2016),66,83.5,444,https://hdd.userbenchmark.com/SpeedTest/237204/ST3000VX010-2E3166
HDD,WD40EZRZ,WD,Blue 4TB (2015),67,83.4,21958,https://hdd.userbenchmark.com/WD-Blue-4TB-2015/Rating/3523
HDD,ST4000DM005,Seagate,Barracuda 4TB (2016),68,83.3,11662,https://hdd.userbenchmark.com/Seagate-Barracuda-4TB-2016/Rating/3899
HDD,ST8000VX0022,Seagate,SkyHawk 8TB (2016),69,83.1,25,https://hdd.userbenchmark.com/SpeedTest/228255/ST8000VX-ST8000VX0022-2EJ
HDD,WD60PURZ,WD,Purple Surveillance 6TB (2017),70,83.1,153,https://hdd.userbenchmark.com/SpeedTest/342114/WDC-WD60PURZ-85ZUFY1
HDD,ST1000DX002,Seagate,FireCuda SSHD 1TB (2016),71,83.1,20458,https://hdd.userbenchmark.com/Seagate-FireCuda-SSHD-1TB-2016/Rating/3902
HDD,WD80PURZ,WD,Purple Surveillance 8TB (2017),72,82.8,64,https://hdd.userbenchmark.com/SpeedTest/382445/WDC-WD80PURZ-85YNPY0
HDD,ST2000VX008,Seagate,SkyHawk 2TB (2016),73,82.8,1258,https://hdd.userbenchmark.com/SpeedTest/211060/ST2000VX008-2E3164
HDD,PH3400U-1I72,Toshiba,MD04ACA400 4TB,74,82.5,3563,https://hdd.userbenchmark.com/Toshiba-MD04ACA400-4TB/Rating/3202
HDD,ST1000VN002,Seagate,IronWolf 1TB (2016),75,82.5,401,https://hdd.userbenchmark.com/Seagate-IronWolf-1TB-2016/Rating/3904
HDD,,Toshiba,DT01ACA100 1TB,76,82.3,277561,https://hdd.userbenchmark.com/Toshiba-DT01ACA100-1TB/Rating/2737
HDD,WD10EZEX,WD,Blue 1TB (2012),77,82.3,997596,https://hdd.userbenchmark.com/WD-Blue-1TB-2012/Rating/1779
HDD,ST10000VX0004,Seagate,SkyHawk 10TB (2016),78,81.3,26,https://hdd.userbenchmark.com/SpeedTest/192288/ST10000VX0004-1ZE101
HDD,WD4000F9YZ,WD,Se 4TB,79,81.2,685,https://hdd.userbenchmark.com/WD-Se-4TB/Rating/1823
HDD,WD3003FZEX,WD,Black 3TB (2013),80,81.1,8260,https://hdd.userbenchmark.com/SpeedTest/5002/WDC-WD3003FZEX-00Z4SA0
HDD,WD40PURZ,WD,Purple Surveillance 4TB (2017),81,81.1,783,https://hdd.userbenchmark.com/SpeedTest/433989/WDC-WD40PURZ-85T
HDD,WD3000FYYZ,WD,Re 3TB (2012),82,80.1,501,https://hdd.userbenchmark.com/WD-Re-3TB-2012/Rating/2665
HDD,WD4003FZEX,WD,Black 4TB (2013),83,80,8640,https://hdd.userbenchmark.com/SpeedTest/3505/WDC-WD4003FZEX-00Z4SA0
HDD,,Hitachi,HDS723030BLE640 3TB,84,79.9,462,https://hdd.userbenchmark.com/SpeedTest/4601/Hitachi-HDS723030BLE640
HDD,ST1000VX005,Seagate,SkyHawk 1TB (2016),85,79.7,1518,https://hdd.userbenchmark.com/SpeedTest/225246/ST1000VX005-2EZ102
HDD,WD1002F9YZ,WD,Se 1TB (2013),86,79.5,790,https://hdd.userbenchmark.com/SpeedTest/11078/WDC-WD1002F9YZ-09H1JL0
HDD,,Seagate,ST4000DM 000-1CD168 4TB,87,79.4,9,https://hdd.userbenchmark.com/SpeedTest/2310/ST4000DM-000-1CD168
HDD,WD4000FYYZ,WD,Re 4TB (2012),88,79.4,1270,https://hdd.userbenchmark.com/SpeedTest/1815/WDC-WD4000FYYZ-01UL1B0
HDD,HDWD105XZSTA,Toshiba,HDWD105 500GB,89,79.3,2163,https://hdd.userbenchmark.com/SpeedTest/67919/TOSHIBA-HDWD105
HDD,HDWD105EZSTA,Toshiba,HDWD105 500GB,89,79.3,2163,https://hdd.userbenchmark.com/SpeedTest/67919/TOSHIBA-HDWD105
HDD,HDWD105UZSVA,Toshiba,HDWD105 500GB,89,79.3,2163,https://hdd.userbenchmark.com/SpeedTest/67919/TOSHIBA-HDWD105
HDD,WD60EZRZ,WD,Blue 6TB (2015),90,79.1,2322,https://hdd.userbenchmark.com/WD-Blue-6TB-2015/Rating/3910
HDD,ST10000DM0004,Seagate,Barracuda Pro 10TB (2016),91,79,67,https://hdd.userbenchmark.com/Seagate-Barracuda-Pro-10TB-2016/Rating/3901
HDD,,Seagate,ST2000VM003-1CT164 2TB,92,78.4,4200,https://hdd.userbenchmark.com/SpeedTest/7562/ST2000VM003-1CT164
HDD,WD5003AZEX,WD,Black 500GB (2012),93,78.3,8077,https://hdd.userbenchmark.com/SpeedTest/2070/WDC-WD5003AZEX-00K1GA0
HDD,,Seagate,ST1500DM003-9YN16G 1.5TB,94,78.1,2436,https://hdd.userbenchmark.com/SpeedTest/2739/ST1500DM003-9YN16G
HDD,WD60EFRX,WD,Red 6TB (2014),95,78,3690,https://hdd.userbenchmark.com/WD-Red-6TB-2014/Rating/2663
HDD,ST12000VN0007,Seagate,IronWolf 12TB (2017),96,77.9,8,https://hdd.userbenchmark.com/SpeedTest/408715/ST12000VN0007-2GS116
HDD,WD50EFRX,WD,Red 5TB (2014),97,77.5,429,https://hdd.userbenchmark.com/WD-Red-5TB-2014/Rating/3524
HDD,WD3001FAEX,WD,Black 3TB (2012),98,77.5,761,https://hdd.userbenchmark.com/SpeedTest/8039/WDC-WD3001FAEX-00MJRA0
HDD,ST4000VN000,Seagate,NAS HDD 4TB,99,76.7,1584,https://hdd.userbenchmark.com/Seagate-NAS-HDD-4TB/Rating/2669
HDD,PH3300U-1I72,Toshiba,MD04ACA300 3TB,100,76.6,73,https://hdd.userbenchmark.com/SpeedTest/31118/TOSHIBA-MD04ACA300
HDD,WD40EFRX,WD,Red 4TB (2013),101,76.6,14519,https://hdd.userbenchmark.com/WD-Red-4TB-2013/Rating/3525
HDD,ST4000DM000,Seagate,Desktop HDD 4TB (2013),102,76.5,25773,https://hdd.userbenchmark.com/Seagate-Desktop-HDD-4TB-2013/Rating/1598
HDD,WD2001FFSX,WD,Red Pro 2TB (2014),103,76.5,304,https://hdd.userbenchmark.com/SpeedTest/25063/WDC-WD2001FFSX-68JNU
HDD,,Hitachi,HDS723020BLE640 2TB,104,76.3,1210,https://hdd.userbenchmark.com/SpeedTest/1260/Hitachi-HDS723020BLE640
HDD,,WD,WD5000AZLX-00K4KA0 500GB,105,75.8,10952,https://hdd.userbenchmark.com/SpeedTest/5409/WDC-WD5000AZLX-00K4KA0
HDD,ST6000DM004,Seagate,Barracuda Pro 6TB (2016),106,75.7,56,https://hdd.userbenchmark.com/Seagate-Barracuda-Pro-6TB-2016/Rating/3900
HDD,ST2000VN000,Seagate,NAS HDD 2TB,107,75.7,1590,https://hdd.userbenchmark.com/SpeedTest/9942/ST2000VN000-1H3164
HDD,ST10000VN0004,Seagate,IronWolf 10TB (2016),108,75.7,36,https://hdd.userbenchmark.com/SpeedTest/161315/ST10000VN0004-1ZD101
HDD,WD80EFZX,WD,Red 8TB (2016),109,75.6,1414,https://hdd.userbenchmark.com/SpeedTest/124577/WDC-WD80EFZX-68UW8N0
HDD,ST3000VN000,Seagate,NAS HDD 3TB,110,75.6,1215,https://hdd.userbenchmark.com/SpeedTest/3909/ST3000VN000-1H4167
HDD,WD50EZRX,WD,Green 5TB (2014),111,75.5,673,https://hdd.userbenchmark.com/WD-Green-5TB-2014/Rating/3517
HDD,,Seagate,ST1000VM002-1CT162 1TB,112,75,7452,https://hdd.userbenchmark.com/SpeedTest/11140/ST1000VM002-1CT162
HDD,HUS724030ALE640,Hitachi,UltraStar 7K4000 3TB,113,74.3,27,https://hdd.userbenchmark.com/SpeedTest/14588/Hitachi-HUS724030ALE640
HDD,WD2000FYYZ,WD,Re 2TB (2012),114,74.1,1742,https://hdd.userbenchmark.com/SpeedTest/1402/WDC-WD2000FYYZ-5
HDD,HUS724020ALA640,Hitachi,UltraStar 7K4000 2TB,115,74.1,879,https://hdd.userbenchmark.com/SpeedTest/10357/HGST-HUS724020ALA640
HDD,HDWA130XZSTA,Toshiba,E300 3TB,116,74,457,https://hdd.userbenchmark.com/Toshiba-E300-3TB/Rating/3596
HDD,HDWA130EZSTA,Toshiba,E300 3TB,116,74,457,https://hdd.userbenchmark.com/Toshiba-E300-3TB/Rating/3596
HDD,,Hitachi,HUA723030ALA640 3TB,117,73.9,1711,https://hdd.userbenchmark.com/SpeedTest/5187/Hitachi-HUA723030ALA640
HDD,WD30EZRZ,WD,Blue 3TB (2015),118,73.7,21050,https://hdd.userbenchmark.com/WD-Blue-3TB-2015/Rating/3522
HDD,WD2000F9YZ,WD,Se 2TB (2013),119,73.5,772,https://hdd.userbenchmark.com/SpeedTest/11122/WDC-WD2000F9YZ-0
HDD,WD60EZRX,WD,Green 6TB (2014),120,73.4,1519,https://hdd.userbenchmark.com/WD-Green-6TB-2014/Rating/3518
HDD,WD4001FAEX,WD,Black 4TB (2012),121,73.1,1679,https://hdd.userbenchmark.com/WD-Black-4TB-2012/Rating/1599
HDD,0S03664,HGST,Deskstar NAS 4TB,122,72.3,2808,https://hdd.userbenchmark.com/HGST-Deskstar-NAS-4TB/Rating/1971
HDD,WD40PURX,WD,Purple 4TB (2014),123,72,2239,https://hdd.userbenchmark.com/SpeedTest/13618/WDC-WD40PURX-64GVNY0
HDD,,Toshiba,DT01ACA050 500GB,124,72,54569,https://hdd.userbenchmark.com/SpeedTest/1379/TOSHIBA-DT01ACA050
HDD,ST4000DX001,Seagate,Desktop SSHD 4TB,125,72,9666,https://hdd.userbenchmark.com/Seagate-Desktop-SSHD-4TB/Rating/2668
HDD,STCL4000400,Seagate,Desktop SSHD 4TB,125,72,9666,https://hdd.userbenchmark.com/Seagate-Desktop-SSHD-4TB/Rating/2668
HDD,,Hitachi,HDS724040ALE640 4TB,126,71.5,2855,https://hdd.userbenchmark.com/SpeedTest/1070/HGST-HDS724040ALE640
HDD,,Hitachi,HDS721010DLE630 1TB,127,71.5,9162,https://hdd.userbenchmark.com/SpeedTest/744/Hitachi-HDS721010DLE630
HDD,,Seagate,ST33000650NS 3TB,128,71.5,827,https://hdd.userbenchmark.com/SpeedTest/9344/ST33000650NS
HDD,ST8000VN0022,Seagate,IronWolf 8TB (2016),129,71.5,145,https://hdd.userbenchmark.com/SpeedTest/210875/ST8000VN0022-2EL112
HDD,HDWA120XZSTA,Toshiba,E300 2TB,130,71.4,711,https://hdd.userbenchmark.com/Toshiba-E300-2TB/Rating/3595
HDD,HDWA120EZSTA,Toshiba,E300 2TB,130,71.4,711,https://hdd.userbenchmark.com/Toshiba-E300-2TB/Rating/3595
HDD,ST3000DM007,Seagate,Barracuda 3TB (2017),131,70.5,1410,https://hdd.userbenchmark.com/SpeedTest/337813/ST3000DM007-1WY10G
HDD,,Seagate,ST2000NM0011 2TB,132,70.4,1090,https://hdd.userbenchmark.com/SpeedTest/3761/ST2000NM0011
HDD,,WD,WD1500HLHX-01JJPV0 150GB,133,70,301,https://hdd.userbenchmark.com/SpeedTest/5038/WDC-WD1500HLHX-01JJPV0
HDD,ST8000DM004,Seagate,Barracuda 8TB (2017),134,70,2200,https://hdd.userbenchmark.com/SpeedTest/323996/ST8000DM004-2CX188
HDD,HDS723030ALA640,Hitachi,Deskstar 7K3000 3TB,135,69.9,2191,https://hdd.userbenchmark.com/Hitachi-Deskstar-7K3000-3TB/Rating/1373
HDD,,Hitachi,HDS72302 2TB,136,69,285,https://hdd.userbenchmark.com/SpeedTest/1223/Hitachi-HDS72302
HDD,WD20EZRZ,WD,Blue 2TB (2015),137,69,72849,https://hdd.userbenchmark.com/WD-Blue-2TB-2015/Rating/3521
HDD,,WD,WD4500HLHX-01JJPV0 450GB,138,69,474,https://hdd.userbenchmark.com/SpeedTest/8988/WDC-WD4500HLHX-01JJPV0
HDD,,Hitachi,HUA723020ALA640 2TB,139,68.9,2120,https://hdd.userbenchmark.com/SpeedTest/8994/Hitachi-HUA723020ALA640
HDD,,Seagate,ST32000645NS 2TB,140,68.5,406,https://hdd.userbenchmark.com/SpeedTest/9954/Seagate-ST32000645NS
HDD,ST4000DM004,Seagate,Barracuda 4TB (2017),141,68.4,17041,https://hdd.userbenchmark.com/SpeedTest/243570/ST4000DM004-2CV104
HDD,WD1503FYYS,WD,Re 1.5TB ,142,68,77,https://hdd.userbenchmark.com/SpeedTest/14718/WDC-WD1503FYYS-01T8B0
HDD,,Seagate,ST33000651AS 3TB,143,68,2316,https://hdd.userbenchmark.com/SpeedTest/2159/ST33000651AS
HDD,WD20PURZ,WD,Purple Surveillance 2TB (2017),144,67.9,1212,https://hdd.userbenchmark.com/SpeedTest/306805/WDC-WD20PURZ-85GU6Y0
HDD,,WD,WD6000BLHX-01V7BV0 600GB,145,67.9,143,https://hdd.userbenchmark.com/SpeedTest/6689/WDC-WD6000BLHX-01V7BV0
HDD,,WD,WD20EURX 2TB,146,67.7,2142,https://hdd.userbenchmark.com/SpeedTest/6121/WDC-WD20EURX-64H
HDD,,Samsung,HD103SM 1TB,147,67.5,389,https://hdd.userbenchmark.com/SpeedTest/3901/SAMSUNG-HD103SM
HDD,,Hitachi,HDS5C3030BLE630 3TB,148,67.4,508,https://hdd.userbenchmark.com/SpeedTest/8059/Hitachi-HDS5C3030BLE630
HDD,,Toshiba,DT01ABA300 3TB,149,67.3,2324,https://hdd.userbenchmark.com/SpeedTest/8588/TOSHIBA-DT01ABA300
HDD,WD20EFRX,WD,Red 2TB (2012),150,67.3,25050,https://hdd.userbenchmark.com/WD-Red-2TB-2012/Rating/1789
HDD,WD10EZRZ,WD,Blue 1TB (2015),151,67.1,16543,https://hdd.userbenchmark.com/WD-Blue-1TB-2015/Rating/3520
HDD,WD2002FAEX,WD,Black 2TB (2010),152,67.1,22333,https://hdd.userbenchmark.com/WD-Black-2TB-2010/Rating/1414
HDD,WD30PURZ,WD,Purple Surveillance 3TB (2017),153,67.1,342,https://hdd.userbenchmark.com/SpeedTest/329567/WDC-WD30PURZ-85GU6Y0
HDD,WD2003FYYS,WD,Re 2TB,154,66.9,3482,https://hdd.userbenchmark.com/SpeedTest/3985/WDC-WD2003FYYS-02W0B1
HDD,,WD,WD45 00HLHX-01JJPV0 450GB,155,66.6,39,https://hdd.userbenchmark.com/SpeedTest/7176/WDC-WD45-00HLHX-01JJPV0
HDD,,WD,WD1501FASS-00U0B 1.5TB,156,66.5,656,https://hdd.userbenchmark.com/SpeedTest/6711/WDC-WD1501FASS-00U0B
HDD,,Seagate,ST500NM0011 500GB,157,66.5,707,https://hdd.userbenchmark.com/SpeedTest/2942/ST500NM0011
HDD,WD10EFRX,WD,Red 1TB (2012),158,66.4,13091,https://hdd.userbenchmark.com/SpeedTest/2832/WDC-WD10EFRX-68JCSN0
HDD,,Hitachi,HDS723020BLA642 2TB,159,66.3,11573,https://hdd.userbenchmark.com/SpeedTest/1339/Hitachi-HDS723020BLA642
HDD,WD30EFRX,WD,Red 3TB (2012),160,66.1,25654,https://hdd.userbenchmark.com/WD-Red-3TB-2012/Rating/1386
HDD,WD10PURZ,WD,Purple Surveillance 1TB (2017),161,66.1,1042,https://hdd.userbenchmark.com/SpeedTest/310059/WDC-WD10PURZ-85U8XY0
HDD,,Toshiba,MK1002TSKB 1TB,162,65.6,372,https://hdd.userbenchmark.com/SpeedTest/6001/TOSHIBA-MK1002TSKB
HDD,,WD,WD6000HLHX-01JJPV0 600GB,163,65.6,3241,https://hdd.userbenchmark.com/SpeedTest/1823/WDC-WD6000HLHX-01JJPV0
HDD,WD40EZRX,WD,Green 4TB (2013),164,65.5,13133,https://hdd.userbenchmark.com/WD-Green-4TB-2013/Rating/3516
HDD,,WD,WD3000HLHX-01JJPV0 300GB,165,65.4,1297,https://hdd.userbenchmark.com/SpeedTest/3987/WDC-WD3000HLHX-01JJPV0
HDD,,Hitachi,HDS5C3020BLE630 2TB,166,65.3,1438,https://hdd.userbenchmark.com/SpeedTest/7375/Hitachi-HDS5C3020BLE630
HDD,WD30PURX,WD,Purple 3TB (2014),167,65.3,2148,https://hdd.userbenchmark.com/SpeedTest/15186/WDC-WD30PURX-64P
