Type,Part Number,Brand,Model,Rank,Benchmark,Samples,URL
SSD,,Micron,M600 256GB,355,82.6,506,https://ssd.userbenchmark.com/SpeedTest/24442/Micron-M600-MTFDDAK256MBF
SSD,MKNSSDST480GB,Mushkin,Striker 480GB,356,82.5,142,https://ssd.userbenchmark.com/SpeedTest/24686/MKNSSDST480GB
SSD,,Toshiba,THNSNH512GCST 512GB,357,82.5,143,https://ssd.userbenchmark.com/SpeedTest/12185/TOSHIBA-THNSNH512GCST
SSD,WDS250G1B0A,WD,Blue 250GB,358,82.5,11505,https://ssd.userbenchmark.com/SpeedTest/191455/WDC-WDS250G1B0A-00H9H0
SSD,,Liteonit,LCS-256M6S 2.5 7mm 256GB,359,82.4,4370,https://ssd.userbenchmark.com/SpeedTest/2535/LITEONIT-LCS-256M6S-25-7mm-256GB
SSD,SSD7CS2211-240-RB,PNY,CS2211 240GB,360,82.3,870,https://ssd.userbenchmark.com/PNY-CS2211-240GB/Rating/3629
SSD,SSD7CS2211-240-PB,PNY,CS2211 240GB,360,82.3,870,https://ssd.userbenchmark.com/PNY-CS2211-240GB/Rating/3629
SSD,SSDSC2KW480H6,Intel,540s Series 480GB,361,82.3,1599,https://ssd.userbenchmark.com/SpeedTest/128513/INTEL-SSDSC2KW480H6
SSD,CT250MX200SSD3,Crucial,MX200 mSATA 250GB,362,82.3,680,https://ssd.userbenchmark.com/SpeedTest/29438/Crucial--CT250MX200SSD3
SSD,ST240HM000,Seagate,600 240GB,363,82.2,1565,https://ssd.userbenchmark.com/Seagate-600-240GB/Rating/1601
SSD,,Plextor,PX-256M6M 256GB,364,82.2,178,https://ssd.userbenchmark.com/SpeedTest/9887/PLEXTOR-PX-256M6M
SSD,MZ-MTE250BW,Samsung,840 Evo mSATA 250GB,365,82,1029,https://ssd.userbenchmark.com/SpeedTest/5250/Samsung-SSD-840-EVO-250GB-mSATA
SSD,PX-128M5P,Plextor,M5 Pro 128GB,366,81.9,2191,https://ssd.userbenchmark.com/Plextor-M5-Pro-128GB/Rating/1893
SSD,CSSD-N480GBGTXB-BK,Corsair,Neutron GTX 480GB,367,81.9,265,https://ssd.userbenchmark.com/SpeedTest/9137/Corsair-Neutron-GTX-SSD
SSD,CSSD-N240GBGTXB-BK,Corsair,Neutron GTX 240GB,368,81.8,1513,https://ssd.userbenchmark.com/Corsair-Neutron-GTX-240GB/Rating/1404
SSD,GP-GSTFS30256GTTD,Gigabyte,UD PRO 256GB,369,81.8,465,https://ssd.userbenchmark.com/SpeedTest/514244/GIGABYTE-GP-GSTFS30256GTTD
SSD,CT256MX100SSD1,Crucial,MX100 256GB,370,81.8,23896,https://ssd.userbenchmark.com/Crucial-MX100-256GB/Rating/2317
SSD,WDS250G1B0B,WD,Blue SATA M.2 250GB,371,81.7,4003,https://ssd.userbenchmark.com/SpeedTest/190515/WDC-WDS250G1B0B-00AS40
SSD,CSSD-N240GBXTI,Corsair,Neutron XTi 240GB,372,81.6,407,https://ssd.userbenchmark.com/SpeedTest/159221/Corsair-Neutron-XTI-SSD
SSD,ASP610SS3-256GM-C,Adata,Premier SP610 256GB,373,81.6,946,https://ssd.userbenchmark.com/Adata-Premier-SP610-256GB/Rating/3281
SSD,CT480M500SSD1,Crucial,M500 480GB,374,81.6,3774,https://ssd.userbenchmark.com/SpeedTest/2643/Crucial-CT480M500SSD1
SSD,SSDSC2BB480G4,Intel,S3500 Series 480GB,375,81.6,394,https://ssd.userbenchmark.com/SpeedTest/16864/INTEL-SSDSC2BB480G4
SSD,CSSD-F256GBLX,Corsair,Force LX 256GB,376,81.6,1031,https://ssd.userbenchmark.com/SpeedTest/13556/CORSAIR-FORCE-LX-SSD
SSD,CSSD-P256GBP-BK,Corsair,Performance Pro 256GB,377,81.4,181,https://ssd.userbenchmark.com/Corsair-Performance-Pro-256GB/Rating/45
SSD,MZ-MTE500BW,Samsung,840 Evo mSATA 500GB,378,81.4,400,https://ssd.userbenchmark.com/SpeedTest/10255/Samsung-SSD-840-EVO-500GB-mSATA
SSD,,Liteonit,LCS-256L9S-11 2.5 7mm 256GB,379,81.4,1546,https://ssd.userbenchmark.com/SpeedTest/11259/LITEONIT-LCS-256L9S-11-25-7mm-256GB
SSD,HDTS425XZSTA,Toshiba,Q300 Pro 256GB,380,81.4,774,https://ssd.userbenchmark.com/SpeedTest/35467/TOSHIBA-Q300-Pro
SSD,,Samsung,SM841 2.5" 7mm 256GB,381,81.3,1016,https://ssd.userbenchmark.com/SpeedTest/4650/SAMSUNG-SSD-SM841-25--7mm-256GB
SSD,MKNSSDE3480GB,Mushkin,ECO3 480GB,382,81.3,1129,https://ssd.userbenchmark.com/SpeedTest/82715/MKNSSDE3480GB
SSD,TS512GMTS600,Transcend,MTS600 M.2 512GB,383,81.2,53,https://ssd.userbenchmark.com/SpeedTest/13460/TS512GMTS600
SSD,HDTS225EZSTA,Toshiba,HG5d Q Series 256GB,384,81.1,1440,https://ssd.userbenchmark.com/Toshiba-HG5d-Q-Series-256GB/Rating/1624
SSD,HDTS225XZSTA,Toshiba,HG5d Q Series 256GB,384,81.1,1440,https://ssd.userbenchmark.com/Toshiba-HG5d-Q-Series-256GB/Rating/1624
SSD,SDSSDHP-256G-G25,SanDisk,Ultra Plus 256GB,385,81.1,7385,https://ssd.userbenchmark.com/SanDisk-Ultra-Plus-256GB/Rating/1511
SSD,THNSNS240GBSP,Toshiba,THNSNS Series 240GB,386,80.8,62,https://ssd.userbenchmark.com/SpeedTest/4786/TOSHIBA-THNSNS240GBSP
SSD,HDTS412XZSTA,Toshiba,Q300 Pro 128GB,387,80.7,138,https://ssd.userbenchmark.com/SpeedTest/41261/TOSHIBA-Q300-Pro
SSD,,Liteonit,LMT-256L9M-11 MSATA 256GB,388,80.5,1131,https://ssd.userbenchmark.com/SpeedTest/12690/LITEONIT-LMT-256L9M-11-MSATA-256GB
SSD,THNSNJ128GCSU,Toshiba,HG6 128GB,389,80.5,2186,https://ssd.userbenchmark.com/SpeedTest/12239/TOSHIBA-THNSNJ128GCSU
SSD,CT275MX300SSD4,Crucial,MX300 SATA M.2 275GB,390,80.3,8203,https://ssd.userbenchmark.com/SpeedTest/159989/Crucial-CT275MX300SSD4
SSD,,Plextor,PX-256M5S 256GB,391,80.3,940,https://ssd.userbenchmark.com/SpeedTest/1304/PLEXTOR-PX-256M5S
SSD,TS256GSSD370,Transcend,SSD370 256GB,392,80.2,2163,https://ssd.userbenchmark.com/Transcend-SSD370-256GB/Rating/2701
SSD,CSSD-F240GBLEB,Corsair,Force LE 240GB,393,80.2,6668,https://ssd.userbenchmark.com/SpeedTest/42143/Corsair-Force-LE-SSD
SSD,,Plextor,PX-256M3P 256GB,394,80.1,86,https://ssd.userbenchmark.com/SpeedTest/3332/PLEXTOR-PX-256M3P
SSD,,Liteonit,LMT-256 256GB,395,79.9,140,https://ssd.userbenchmark.com/SpeedTest/6096/LITEONIT-LITEONIT-LMT-256
SSD,ASP920SS3-512GM-C,Adata,Premier Pro SP920 512GB,396,79.9,155,https://ssd.userbenchmark.com/SpeedTest/26813/ADATA-SP920SS
SSD,TS256GMTS600,Transcend,MTS600 M.2 256GB,397,79.7,130,https://ssd.userbenchmark.com/SpeedTest/15991/TS256GMTS600
SSD,,Liteonit,LCS-512M6S 2.5 7mm 512GB,398,79.7,519,https://ssd.userbenchmark.com/SpeedTest/4103/LITEONIT-LCS-512M6S-25-7mm-512GB
SSD,ASP550SS3-480GM-C,Adata,Premier SP550 480GB,399,79.6,3579,https://ssd.userbenchmark.com/Adata-Premier-SP550-480GB/Rating/3624
SSD,SHSS37A/480G,HyperX,Savage 480GB,400,79.5,94,https://ssd.userbenchmark.com/HyperX-Savage-480GB/Rating/3602
SSD,SD7SB6S-256G-1122,SanDisk,X300 256GB,401,79.4,956,https://ssd.userbenchmark.com/SpeedTest/19618/SanDisk-SD7SB6S256G1122
SSD,SH103S3/240G,Kingston,HyperX 3K 240GB,402,79.4,12396,https://ssd.userbenchmark.com/Kingston-HyperX-3K-240GB/Rating/1818
SSD,TS256GMTS400,Transcend,MTS400 M.2 256GB,403,79.3,666,https://ssd.userbenchmark.com/SpeedTest/18101/TS256GMTS400
SSD,,Adata,SP600 256GB,404,79.3,1743,https://ssd.userbenchmark.com/SpeedTest/8707/ADATA-SP600
SSD,SKC400S37/1T,Kingston,SSDNow KC400 1TB,405,79.3,282,https://ssd.userbenchmark.com/SpeedTest/127752/KINGSTON-SKC400S371T
SSD,SD6SB2M-256G-1022I,SanDisk,X210 256GB,406,79.1,109,https://ssd.userbenchmark.com/SpeedTest/2244/SanDisk-SD6SB2M256G1022I
SSD,CSSD-N256GB3-BK,Corsair,Neutron 256GB,407,79.1,618,https://ssd.userbenchmark.com/SpeedTest/2557/Corsair-Neutron-SSD
SSD,CT480BX200SSD1,Crucial,BX200 480GB,408,79,3920,https://ssd.userbenchmark.com/Crucial-BX200-480GB/Rating/3627
SSD,SSD7CS1311-240-RB,PNY,CS1311 240GB,409,79,11788,https://ssd.userbenchmark.com/PNY-CS1311-240GB/Rating/3615
SSD,CSSD-F240GBGS-BK,Corsair,Force GS 240GB,410,78.9,2233,https://ssd.userbenchmark.com/SpeedTest/2047/Corsair-Force-GS
SSD,HDTS212EZSTA,Toshiba,HG5d Q Series 128GB,411,78.9,1602,https://ssd.userbenchmark.com/SpeedTest/2325/TOSHIBA-THNSNH128GBST
SSD,HDTS212XZSTA,Toshiba,HG5d Q Series 128GB,411,78.9,1602,https://ssd.userbenchmark.com/SpeedTest/2325/TOSHIBA-THNSNH128GBST
SSD,THNSNH128GBST,Toshiba,HG5d Q Series 128GB,411,78.9,1602,https://ssd.userbenchmark.com/SpeedTest/2325/TOSHIBA-THNSNH128GBST
SSD,TS256GMTS800,Transcend,MTS800 M.2 256GB,412,78.9,1184,https://ssd.userbenchmark.com/SpeedTest/20255/TS256GMTS800
SSD,ASP920SS3-256GM-C,Adata,Premier Pro SP920 256GB,413,78.8,1645,https://ssd.userbenchmark.com/Adata-Premier-Pro-SP920-256GB/Rating/3454
SSD,SD7SB3Q-128G-1002,SanDisk,X300s Non-Secure 256GB,414,78.8,1227,https://ssd.userbenchmark.com/SpeedTest/20604/SanDisk-SD7SB3Q256G1002
SSD,CT275MX300SSD1,Crucial,MX300 275GB,415,78.8,28153,https://ssd.userbenchmark.com/Crucial-MX300-275GB/Rating/3642
SSD,,Samsung,SM841N 2.5 7mm 256GB,416,78.7,1049,https://ssd.userbenchmark.com/SpeedTest/12586/SAMSUNG-SSD-SM841N-25-7mm-256GB
SSD,PX-256M3,Plextor,M3 256GB,417,78.7,139,https://ssd.userbenchmark.com/SpeedTest/3752/PLEXTOR-PX-256M3
SSD,MKNSSDRE256GB,Mushkin,Reactor 256GB,418,78.6,443,https://ssd.userbenchmark.com/SpeedTest/30195/MKNSSDRE256GB
SSD,,Toshiba,THNSNH128GCST 128GB,419,78.6,572,https://ssd.userbenchmark.com/SpeedTest/5795/TOSHIBA-THNSNH128GCST
SSD,SSDSC2BW240H601,Intel,535 Series 240GB,420,78.6,3964,https://ssd.userbenchmark.com/Intel-535-Series-240GB/Rating/3500
SSD,2AP97AA#ABL,HP,S700 Pro 128GB,421,78.5,208,https://ssd.userbenchmark.com/SpeedTest/300937/HP-SSD-S700-Pro
SSD,CT960BX500SSD1,Crucial,BX500 960GB,422,78.5,79,https://ssd.userbenchmark.com/SpeedTest/666214/CT960BX500SSD1
SSD,SSDSC2CW240A3,Intel,520 Series 240GB,423,78.4,6359,https://ssd.userbenchmark.com/SpeedTest/3641/INTEL-SSDSC2CW240A3
SSD,CSSD-F240GBGT-BK,Corsair,Force GT 240GB,424,78.2,1647,https://ssd.userbenchmark.com/SpeedTest/1132/Corsair-Force-GT
SSD,PX-256M5M,Plextor,M5M mSATA 256GB,425,78.2,284,https://ssd.userbenchmark.com/Plextor-M5M-mSATA-256GB/Rating/1626
SSD,THNSNJ128G8NU,Toshiba,HG6 SATA M.2 128GB,426,78.2,3376,https://ssd.userbenchmark.com/SpeedTest/14053/TOSHIBA-THNSNJ128G8NU
SSD,ST240FP0021,Seagate,600 Pro 240GB,427,78.1,201,https://ssd.userbenchmark.com/SpeedTest/7447/ST240FP0021
SSD,TRN150-25SAT3-240G,OCZ,Trion 150 240GB,428,78.1,7516,https://ssd.userbenchmark.com/OCZ-Trion-150-240GB/Rating/3619
SSD,SD6SB2M-512G-1022I,SanDisk,X210 512GB,429,78.1,491,https://ssd.userbenchmark.com/SpeedTest/16627/SanDisk-SD6SB2M512G1022I
SSD,,Samsung,MZ7PD128HAFV-000 128GB,430,78,567,https://ssd.userbenchmark.com/SpeedTest/9510/SAMSUNG-MZ7PD128HAFV-000
SSD,SD6SB1M-256G-1022I,SanDisk,X110 256GB,431,77.9,2444,https://ssd.userbenchmark.com/SpeedTest/6828/SanDisk-SD6SB1M256G1022I
SSD,CSSD-N240GB3-BK,Corsair,Neutron (v0) 240GB,432,77.8,228,https://ssd.userbenchmark.com/Corsair-Neutron-v0-240GB/Rating/1405
SSD,RVD3X2-FHPX4-240G,OCZ,RevoDrive 3 X2 PCIe 240GB,433,77.7,757,https://ssd.userbenchmark.com/SpeedTest/6546/OCZ-REVODRIVE3-X2
SSD,,Liteonit,LMT-256M6M 256GB,434,77.7,315,https://ssd.userbenchmark.com/SpeedTest/5242/LITEONIT-LMT-256M6M
SSD,,Plextor,PX-128M5 128GB,435,77.7,115,https://ssd.userbenchmark.com/SpeedTest/4068/PLEXTOR-PX-128M5
SSD,,Samsung,SM841 2.5" 7mm 128GB,436,77.6,1507,https://ssd.userbenchmark.com/SpeedTest/5663/SAMSUNG-SSD-SM841-25--7mm-128GB
SSD,ASP550SS3-240GM-C,Adata,Premier SP550 240GB,437,77.5,15038,https://ssd.userbenchmark.com/Adata-Premier-SP550-240GB/Rating/3623
SSD,MKNSSDTR480GB,Mushkin,Triactor 480GB,438,77.5,928,https://ssd.userbenchmark.com/SpeedTest/80762/MKNSSDTR480GB
SSD,TS256GSSD340,Transcend,SSD340 256GB,439,77.5,757,https://ssd.userbenchmark.com/SpeedTest/3495/TS256GSSD340
SSD,SSDSC2BB300G4,Intel,S3500 Series 300GB,440,77.5,164,https://ssd.userbenchmark.com/SpeedTest/9352/INTEL-SSDSC2BB300G4
SSD,ASP900S3-256GM-C,Adata,SP900 256GB,441,77.4,4296,https://ssd.userbenchmark.com/SpeedTest/3534/ADATA-SP900
SSD,CT480M500SSD3,Crucial,M500 mSATA 480GB,442,77.4,231,https://ssd.userbenchmark.com/SpeedTest/5698/Crucial-CT480M500SSD3
SSD,SSD7SC240GOPT-RB,PNY,Optima 240GB,443,77.4,438,https://ssd.userbenchmark.com/SpeedTest/7567/SSD2SC240G1SA754D117-443
SSD,SSD2SC240G1SA754D117,PNY,Optima 240GB,443,77.4,438,https://ssd.userbenchmark.com/SpeedTest/7567/SSD2SC240G1SA754D117-443
SSD,ASP550SS3-120GM-C,Adata,Premier SP550 120GB,444,77.3,10630,https://ssd.userbenchmark.com/Adata-Premier-SP550-120GB/Rating/3622
SSD,MTFDDAK480MBB,Micron,M500DC 480GB,445,77.3,70,https://ssd.userbenchmark.com/SpeedTest/21867/Micron-M500DC-MT
SSD,SSDSC2CT240A4K5,Intel,335 Series 240GB,446,77.2,1993,https://ssd.userbenchmark.com/Intel-335-Series-240GB/Rating/1942
SSD,ASX900S3-256GM-C,Adata,XPG SX900 256GB,447,77.1,2829,https://ssd.userbenchmark.com/Adata-XPG-SX900-256GB/Rating/1819
SSD,MZ-MTE120BW,Samsung,840 Evo mSATA 120GB,448,77.1,463,https://ssd.userbenchmark.com/SpeedTest/5728/Samsung-SSD-840-EVO-120GB-mSATA
SSD,SDSSDHII-120G-G25,SanDisk,Ultra II 120GB,449,77.1,5152,https://ssd.userbenchmark.com/SanDisk-Ultra-II-120GB/Rating/3486
SSD,VTX3-25SAT3-240G,OCZ,Vertex 3 240GB,450,77,2205,https://ssd.userbenchmark.com/SpeedTest/2653/OCZ-VERTEX3
SSD,MKNSSDST240GB,Mushkin,Striker 240GB,451,76.9,69,https://ssd.userbenchmark.com/SpeedTest/36396/MKNSSDST240GB
SSD,,Plextor,PX-128M3P 128GB,452,76.9,154,https://ssd.userbenchmark.com/SpeedTest/3527/PLEXTOR-PX-128M3P
SSD,SSDSC2BW240A4,Intel,530 Series 240GB,453,76.9,8242,https://ssd.userbenchmark.com/SpeedTest/3104/INTEL-SSDSC2BW240A4
SSD,,Patriot,Blast 240GB,454,76.8,2430,https://ssd.userbenchmark.com/SpeedTest/33423/Patriot-Blast
SSD,SSDSC2KW240H6,Intel,540s Series 240GB,455,76.7,3381,https://ssd.userbenchmark.com/SpeedTest/125849/INTEL-SSDSC2KW240H6
SSD,SD7SB6S-128G-1122,SanDisk,X300 128GB,456,76.7,1262,https://ssd.userbenchmark.com/SpeedTest/20791/SanDisk-SD7SB6S128G1122
SSD,TS256GMSA370,Transcend,MSA370 mSATA 256GB,457,76.6,122,https://ssd.userbenchmark.com/SpeedTest/16272/TS256GMSA370
SSD,,PNY,SSD2SC120G709A104-432278 120GB,458,76.5,68,https://ssd.userbenchmark.com/SpeedTest/7030/SSD2SC120G709A104-432278
SSD,CSSD-N120GBGTXB-BK,Corsair,Neutron GTX 120GB,459,76.5,1274,https://ssd.userbenchmark.com/SpeedTest/1081/Corsair-Neutron-GTX-SSD
SSD,SDSSDX-240G-G25,SanDisk,Extreme 240GB,460,76.5,3753,https://ssd.userbenchmark.com/SanDisk-Extreme-240GB/Rating/1328
SSD,CT120BX100SSD1,Crucial,BX100 120GB,461,76.3,3229,https://ssd.userbenchmark.com/Crucial-BX100-120GB/Rating/3489
SSD,R3SL240G,AMD,Radeon R3 240GB,462,76.1,1751,https://ssd.userbenchmark.com/SpeedTest/134613/R3SL240G
SSD,THNSNJ256GMCU,Toshiba,HG6 mSATA 256GB,463,76.1,845,https://ssd.userbenchmark.com/SpeedTest/10622/TOSHIBA-THNSNJ256GMCU
SSD,SDSSDHP-128G-G25,SanDisk,Ultra Plus 128GB,464,75.9,7618,https://ssd.userbenchmark.com/SanDisk-Ultra-Plus-128GB/Rating/1887
SSD,CT128MX100SSD1,Crucial,MX100 128GB,465,75.9,5673,https://ssd.userbenchmark.com/Crucial-MX100-128GB/Rating/2618
SSD,SSD7CS900-480-RB,PNY,CS900 480GB,466,75.9,1510,https://ssd.userbenchmark.com/SpeedTest/195106/PNY-CS900-480GB-SSD
SSD,CT240BX200SSD1,Crucial,BX200 240GB,467,75.7,14109,https://ssd.userbenchmark.com/Crucial-BX200-240GB/Rating/3626
SSD,THNSNH128GMCT,Toshiba,HG5d Q Series mSATA 128GB,468,75.5,811,https://ssd.userbenchmark.com/SpeedTest/3134/TOSHIBA-THNSNH128GMCT
SSD,TRN150-25SAT3-120G,OCZ,Trion 150 120GB,469,75.5,1749,https://ssd.userbenchmark.com/OCZ-Trion-150-120GB/Rating/3618
SSD,SSD7CS900-960-RB,PNY,CS900 960GB,470,75.4,137,https://ssd.userbenchmark.com/SpeedTest/443150/PNY-CS900-960GB-SSD
SSD,,PNY,SSD2SC240GD4DH08B-T 240GB,471,75.4,58,https://ssd.userbenchmark.com/SpeedTest/7546/SSD2SC240GD4DH08B-T
SSD,,Liteonit,LCT-256M3S 2.5 7mm 256GB,472,75.4,1181,https://ssd.userbenchmark.com/SpeedTest/2666/LITEONIT-LCT-256M3S-25-7mm-256GB
SSD,SSD7CS1311-120-RB,PNY,CS1311 120GB,473,75.3,6965,https://ssd.userbenchmark.com/PNY-CS1311-120GB/Rating/3614
SSD,SD8SB8U-256G-1122,SanDisk,X400 256GB,474,75.2,880,https://ssd.userbenchmark.com/SpeedTest/81834/SanDisk-SD8SB8U256G1122
SSD,SD7UB2Q-512G-1022,SanDisk,X300s SATA 512GB,475,75.1,43,https://ssd.userbenchmark.com/SpeedTest/16017/SanDisk-SD7UB2Q512G1122
SSD,,Apple,SD0256F 251GB,476,75.1,181,https://ssd.userbenchmark.com/SpeedTest/6365/APPLE-SSD-SD0256F
SSD,,Samsung,SM841 2.5" 7mm 512GB,477,75,275,https://ssd.userbenchmark.com/SpeedTest/6119/SAMSUNG-SSD-SM841-25--7mm-512GB
SSD,THNSNJ128GMCU,Toshiba,HG6 mSATA 128GB,478,75,1305,https://ssd.userbenchmark.com/SpeedTest/10610/TOSHIBA-THNSNJ128GMCU
SSD,,Liteonit,LCM-256M3S 256GB,479,75,487,https://ssd.userbenchmark.com/SpeedTest/5988/LITEONIT-LCM-256M3S
SSD,,Liteonit,LCS-128L9S-11 2.5 7mm 128GB,480,74.8,237,https://ssd.userbenchmark.com/SpeedTest/8908/LITEON-IT-LCS-128L9S-11-25-7mm-128GB
SSD,CT240M500SSD1,Crucial,M500 240GB,481,74.5,14849,https://ssd.userbenchmark.com/Crucial-M500-240GB/Rating/1551
SSD,SSDSC2KW128G8,Intel,545s Series 128GB,482,74.4,755,https://ssd.userbenchmark.com/SpeedTest/372338/INTEL-SSDSC2KW128G8
SSD,SD5SB2-512G,SanDisk,X100 512GB,483,74.4,18,https://ssd.userbenchmark.com/SpeedTest/21973/SanDisk-SD5SB2512G
SSD,SKC300S37A/240G,Kingston,SSDNow KC300 240GB,484,74.3,876,https://ssd.userbenchmark.com/SpeedTest/8366/KINGSTON-SKC300S37A240G
SSD,,Samsung,MZ7TE512HMHP-000 512GB,485,74.3,1511,https://ssd.userbenchmark.com/SpeedTest/10608/SAMSUNG-MZ7TE512HMHP-000
SSD,SH100S3/240G,Kingston,HyperX 240GB,486,74.1,449,https://ssd.userbenchmark.com/Kingston-HyperX-240GB/Rating/1327
SSD,SKC400S37/128G,Kingston,SSDNow KC400 128GB,487,74.1,400,https://ssd.userbenchmark.com/SpeedTest/78104/KINGSTON-SKC400S37128G
SSD,,Liteonit,LAT-256M3S 256GB,488,74.1,308,https://ssd.userbenchmark.com/SpeedTest/9087/LITEONIT-LAT-256M3S
SSD,HDTS724XZSTA,Toshiba,Q300 240GB,489,73.9,2376,https://ssd.userbenchmark.com/SpeedTest/35974/TOSHIBA-Q300
SSD,HDTS724EZSTA,Toshiba,Q300 240GB,489,73.9,2376,https://ssd.userbenchmark.com/SpeedTest/35974/TOSHIBA-Q300
SSD,CSSD-P128GBP-BK,Corsair,Performance Pro 128GB,490,73.9,179,https://ssd.userbenchmark.com/SpeedTest/5273/Corsair-Performance-Pro
SSD,VTX3MI-25SAT3-240G,OCZ,Vertex 3 MAX IOPS 240GB,491,73.9,783,https://ssd.userbenchmark.com/OCZ-Vertex-3-MAX-IOPS-240GB/Rating/376
SSD,SH103S3/120G,Kingston,HyperX 3K 120GB,492,73.8,24159,https://ssd.userbenchmark.com/Kingston-HyperX-3K-120GB/Rating/1894
SSD,,Geil,Zenith A3 240GB,493,73.8,33,https://ssd.userbenchmark.com/SpeedTest/22706/GeIL-ZENITH-A3-240GB
SSD,THNSNH256GMCT,Toshiba,HG5d Q Series mSATA 256GB,494,73.7,670,https://ssd.userbenchmark.com/SpeedTest/5507/TOSHIBA-THNSNH256GMCT
SSD,SVP200S3/240G,Kingston,SSDNow V+200 240GB,495,73.7,314,https://ssd.userbenchmark.com/Kingston-SSDNow-V-200-240GB/Rating/1445
SSD,SSDSC2CW120A3,Intel,520 Series 120GB,496,73.6,10124,https://ssd.userbenchmark.com/Intel-520-Series-120GB/Rating/1935
SSD,VTX450-25SAT3-128G,OCZ,Vertex 450 128GB,497,73.6,736,https://ssd.userbenchmark.com/OCZ-Vertex-450-128GB/Rating/1896
SSD,,Adata,SP600 128GB,498,73.6,3197,https://ssd.userbenchmark.com/SpeedTest/7306/ADATA-SP600
SSD,,Liteonit,LMT-128L9M-11 MSATA 128GB,499,73.6,205,https://ssd.userbenchmark.com/SpeedTest/12669/LITEONIT-LMT-128L9M-11-MSATA-128GB
SSD,SD6SB1M-128G-1022I,SanDisk,X110 128GB,500,73.5,3702,https://ssd.userbenchmark.com/SpeedTest/8226/SanDisk-SD6SB1M128G1022I
SSD,SSDSC2BB240G4,Intel,S3500 Series 240GB,501,73.5,246,https://ssd.userbenchmark.com/SpeedTest/14275/INTEL-SSDSC2BB240G4
SSD,CSSD-F128GBGS-BK,Corsair,Force GS 128GB,502,73.5,2907,https://ssd.userbenchmark.com/SpeedTest/3191/Corsair-Force-GS
SSD,SKC300S37A/120G,Kingston,SSDNow KC300 120GB,503,73.4,838,https://ssd.userbenchmark.com/Kingston-SSDNow-KC300-120GB/Rating/2264
SSD,PX-128M5M,Plextor,M5M mSATA 128GB,504,73.3,386,https://ssd.userbenchmark.com/SpeedTest/5214/PLEXTOR-PX-128M5M
SSD,,Samsung,MZNTE512HMJH-000SO 512GB,505,73.1,187,https://ssd.userbenchmark.com/SpeedTest/7215/SAMSUNG-MZNTE512HMJH-000SO
SSD,PX-128M6V,Plextor,M6V 128GB,506,73,219,https://ssd.userbenchmark.com/SpeedTest/31385/PLEXTOR-PX-128M6V
SSD,SSDSC2CT180A4K5,Intel,335 Series 180GB,507,73,1361,https://ssd.userbenchmark.com/SpeedTest/1641/INTEL-SSDSC2CT180A4
SSD,SSDSC2BW120H601,Intel,535 Series 120GB,508,73,2801,https://ssd.userbenchmark.com/SpeedTest/28259/INTEL-SSDSC2BW120H6
SSD,PPSE240GS25SSDR,Patriot,Pyro SE 240GB,509,72.7,31,https://ssd.userbenchmark.com/SpeedTest/15337/Patriot-Pyro-SE
SSD,,Liteonit,LMT-256M6M mSATA 256GB,510,72.6,1735,https://ssd.userbenchmark.com/SpeedTest/2486/LITEONIT-LMT-256M6M-mSATA-256GB
SSD,,,INTENSO 256GB,511,72.6,960,https://ssd.userbenchmark.com/SpeedTest/6851/INTENSO
SSD,,SK,hynix SH920 2.5 256GB,512,72.5,961,https://ssd.userbenchmark.com/SpeedTest/6594/SK--hynix-SH920-25
SSD,SSDSC2BF240A4L,Intel,SSD Pro 1500 Series 240GB,513,72.5,1942,https://ssd.userbenchmark.com/SpeedTest/6255/INTEL-SS-DSC2BF240A4L
SSD,SSDSC2BF240A401,Intel,SSD Pro 1500 Series 240GB,513,72.5,1942,https://ssd.userbenchmark.com/SpeedTest/6255/INTEL-SS-DSC2BF240A4L
SSD,CT960BX200SSD1,Crucial,BX200 960GB,514,72.5,552,https://ssd.userbenchmark.com/Crucial-BX200-960GB/Rating/3628
SSD,GP-GSTFS31240GNTD,Gigabyte,SSD 240GB,515,72.4,1084,https://ssd.userbenchmark.com/SpeedTest/554572/GIGABYTE-GP-GSTFS31240GNTD
SSD,,Geil,Zenith S3 240GB,516,72.4,48,https://ssd.userbenchmark.com/SpeedTest/15208/GeIL-ZENITH-S3-240GB
SSD,VTX3MI-25SAT3-120G,OCZ,Vertex 3 MAX IOPS 120GB,517,72.4,1528,https://ssd.userbenchmark.com/SpeedTest/1201/OCZ-VERTEX3-MI
SSD,,Toshiba,THNSNS120GBSP 120GB,518,72.3,55,https://ssd.userbenchmark.com/SpeedTest/7190/TOSHIBA-THNSNS120GBSP
SSD,,Samsung,SM841 mSATA 256GB,519,72.3,617,https://ssd.userbenchmark.com/SpeedTest/4244/SAMSUNG-SSD-SM841-mSATA-256GB
SSD,R3SL120G,AMD,Radeon R3 120GB,520,72.3,1485,https://ssd.userbenchmark.com/SpeedTest/124132/R3SL120G
SSD,PX-128M5S,Plextor,M5S 128GB,521,72.2,3028,https://ssd.userbenchmark.com/Plextor-M5S-128GB/Rating/2261
SSD,,Samsung,SM841N mSATA 256GB,522,72.2,295,https://ssd.userbenchmark.com/SpeedTest/17959/SAMSUNG-SSD-SM841N-mSATA
SSD,,Plextor,PX-128M2P 128GB,523,72.1,42,https://ssd.userbenchmark.com/SpeedTest/6634/PLEXTOR--PX-128M2P
